bagg 闭关
xjln 吸力
xjlno 悉力
xjlr 响铃
xjlt 吸溜
xjlti 现金流
xjlto 下九流
xjlu 响雷
xjlv 响了
xjlw 奚落
xjlwu 徐静蕾
xjm 新局面
xjmf 凶蛮
xjmk 凶猛
xjmku 吸猫
xjmn 兄妹
xjmp 希码
xjmu 吸霾
xjmw 吓蒙
xjmy 细嚼慢咽
xjn 新技能
xjna 喧闹
xjnb 悉尼
xjnbe 吓尿
xjnc 吸纳
xjnl 凶年
xjnn 吸奶
xjny 新几内亚
xjp 新加坡
xjpb 响屁
xjph 喜剧片
xjpj 吓跑
xjpje 习近平总书记
xjpm 吸盘
xjpmo 小键盘
xjpn 香蕉皮
xjpq 小键盘区
xjpu 习近平
xjpv 习近平同志
xjq 选举权
xjqg 席卷全国
xjqh 洗尽铅华
xjqj 凶器
xjql 吸气
xjqla 凶气
xjqle 吁气
xjqn 响起
xjqnu 吸去
xjqs 相继去世
xjqv 仙剑奇侠传
xjqx 消极情绪
xjqy 吸取
xjqye 希求
xjqyeo 吁求
xjr 新疆人
xjrb 相敬如宾
xjrf 心急如焚
xjrfo 心焦如焚
xjrh 吓人
xjrho 心急如火
xjrhoe 选举人
xjrj 吸入
xjrjo 喧嚷
xjrs 心静如水
xjrt 心惊肉跳
xjru 吸热
xjruo 喧扰
xjs 新技术
xjsb 吓屎
xjsc 喜剧色彩
xjsd 凶神
xjsf 县级市
xjsg 悉数
xjsh 吸食
xjshe 吓傻
xjsj 先进事迹
xjsja 凶杀
xjsju 吸吮
xjsk 凶煞
xjsl 先进生产力
xjsm 新技术革命
xjsn 响声
xjsna 啸声
xjsni 嘘声
xjsnu 兄嫂
xjso 性激素
xjsou 雄激素
xjsp 吓死
xjspu 先进水平
xjst 吸水
xjstu 吸湿
xjsu 凶手
xjsv 吸收
xjsy 相距甚远
xjt 心绞痛
xjtb 吓退
xjtc 喧腾
xjtca 萧敬腾
xjte 希图
xjteo 小集团
xjtg 选举通过
xjtj 先决条件
xjtjo 悉听
xjtm 凶徒
xjto 喧天
xjts 噱头
xjtsu 响头
xjtu 嗅探
xjtx 兄台
xjtxi 席卷天下
xjv 袭击者
xjvb 嚣张
xjvbu 星际争霸
xjvc 吸脂
xjvf 勋章
xjvfu 徐家庄
xjvg 吓着
xjvgu 吸着
xjvh 吓住
xjvhu 吸住
xjvj 凶兆
xjvl 兄长
xjvlo 心静自然凉
xjvm 先见之明
xjvn 兄姊
xjvq 小家子气
xjvs 凶宅
xjvu 响指
xjvv 吓阻
xjvvo 小舅子
xjwd 新建文本文档
xjwf 希望
xjwh 先进文化
xjwj 新建文件夹
xjwo 凶顽
xjwq 新疆维吾尔自治区
xjws 吸完
xjwsu 新疆卫视
xjx 先进性
xjxb 凶相
xjxc 献计献策
xjxd 悉心
xjxdo 下决心
xjxh 吸血
xjxha 凶信
xjxj 嘻嘻
xjxje 兮兮
xjxji 嘘嘘
xjxjo 喧嚣
xjxjou 喧响
xjxju 唏嘘
xjxjue 欷吁
xjxjui 欷嘘
xjxjuo 许久许久
xjxl 嘻笑
xjxlu 乡间小路
xjxn 凶嫌
xjxs 凶性
xjxse 戏剧性
xjxsi 相机行事
xjxsii 喜剧性
xjxv 凶险
xjxy 吓醒
xjxye 戏剧学院
xjy 性教育
xjyb 吸引
xjyc 虚惊一场
xjycu 新经验
xjycua 性经验
xjyf 响应
xjyfo 想尽一切办法
xjyg 吸烟
xjyga 凶焰
xjygaa 雪茄烟
xjygo 心肌炎
xjyi 吓晕
xjyk 洗劫一空
xjyki 席卷一空
xjyl 吸氧
xjyo 新纪元
xjys 消极因素
xjyt 吸油
xjyx 希翼
xjzl 席卷而来
xjzq 喜极而泣
xjzqi 席卷而去
xjzs 凶案
xjzy 凶恶
xkbe 鲜贝
xkbh 鲜卑
xkbhi 象鼻
xkbj 系别
xkbk 馅饼
xkbo 系表
xkbu 旬报
xkby 心口不一
xkcb 鲜橙
xkch 信口雌黄
xkck 笑口常开
xkcl 狭长
xkcw 系草
xkdg 狭道
xkdr 学科带头人
xkdv 鲜蛋
xkdy 系带
xkfc 狭缝
xkfg 蟹粉
xkfy 笑看风云
xkge 鲜果
xkh 小括号
xkhc 鲜红
xkhci 猩红
xkhd 象话
xkhh 鲜货
xkhm 邂逅
xkhn 系好
xkht 鲜活
xkhtu 先苦后甜
xkhw 鲜花
xkhwi 系花
xkhy 蟹黄
xkhyo 信口胡言
xkj 小口径
xkje 鲜见
xkjq 系紧
xkkh 信口开河
xkkn 蟹壳
xkko 旬刊
xkl 下课铃
xklb 星空两笔
xklc 鲜绿
xkle 鲜丽
xklf 鲜亮
xklj 狭路
xklp 系列
xkls 系牢
xkmg 鲜美
xkmi 鲜明
xknh 系念
xknn 匈奴
xknno 鲜奶
xknnoe 鲜嫩
xkpd 系谱
xkpr 血口喷人
xkqb 象棋
xkqo 薛凯琪
xkre 鲜肉
xkri 旭日
xkrt 鲜润
xkry 心口如一
xkse 象山
xksg 系数
xksga 解数
xksge 枭首
xksgi 象数
xksh 小康社会
xksho 小康生活
xksi 象是
xksn 象声
xkso 象素
xksp 小康水平
xksr 系上
xksy 心旷神怡
xktb 鲜桃
xktc 系统
xktl 鲜甜
xktp 心宽体胖
xkv 许可证
xkvg 系着
xkvi 夕照
xkvj 小康之家
xkvm 象征
xkvmi 象徵
xkvs 狭窄
xkwg 鲜为
xkwj 鲜味
xkx 下框线
xkxe 鲜虾
xkxh 鲜血
xkxk 猩猩
xkxki 蟹蟹
xkxl 鲜香
xkxo 象形
xkxp 枭雄
xkxt 狭小
xkxv 象限
xkyb 象样
xkyg 狭义
xkyi 象牙
xkyk 鲜鱼
xkyka 鲟鱼
xkyke 鳕鱼
xkyo 鲜艳
xkyoi 系于
xkyoo 鲜于
xkyp 鲜有
xkyv 夕阳
xkyvo 鲜克有终
xkz 小可爱
xkzj 线控耳机
xkzv 狭隘
xlb 限量版
xlbb 香槟
xlbbe 线路板
xlbbu 笑柄
xlbc 选编
xlbd 迅雷不及掩耳盗铃儿响叮当
xlbj 先别
xlbje 行了吧
xlbk 箱包
xlbko 小笼包
xlbku 新浪博客
xlbl 迅雷不及掩耳盗铃
xlbm 下落不明
xlbr 先辈
xlbro 下里巴人
xlbs 迅雷不及掩耳盗铃之势
xlbs 迅雷不及掩耳之势
xlbt 香波
xlbto 小萝卜头
xlbu 选拔
xlbv 小笼包子
xlbw 稀薄
xlby 选本
xlbz 迅雷不及掩耳
xlc 训练场
xlcb 选材
xlcbi 香橙
xlcbie 香椿
xlcbu 兴利除弊
xlcc 香肠
xlcci 香脆
xlcd 笑里藏刀
xlcdo 下拉菜单
xlcdoa 选词
xlcg 悬梁刺股
xlcgo 悬梁刺骨
xlch 血流成河
xlchi 香臭
xlchu 兴利除害
xlci 卸车
xlcii 香车
xlcl 笑称
xlclo 选重
xlcloi 心理承受能力
xlclu 稀稠
xlcn 笑场
xlcp 修理厂
xlcr 选错
xlcs 心理承受
xlcso 心理测试
xlcsoi 心理创伤
xlcu 笑抽
xlcv 选出
xlcvu 笑出
xlcw 香菜
xlcwi 香草
xlcwiu 香茶
xlcwiu 香葱
xlcy 秀才
xlcyi 香醇
xlcyo 心理测验
xldb 先导
xldbo 校领导
xldc 绚丽多彩
xldcu 绚烂多彩
xldd 选读
xlddo 详略得当
xlde 秀逗
xldf 先帝
xldfe 箱底
xldfo 小浪底
xldg 笑道
xldgo 选单
xldgoe 心里打鼓
xldgu 响亮的耳光
xldh 选段
xldhi 香袋
xldho 心灵的窗户
xldi 先到
xldm 笑得
xldp 先达
xldr 笑点
xlds 选定
xldt 性冷淡
xldu 卸掉
xlduu 笑掉
xldv 绚丽多姿
xldvo 下拉电阻
xldvoo 巡逻队
xlfd 心理负担
xlfdo 小李飞刀
xlfg 香粉
xlfh 降龙伏虎
xlfj 先父
xlfk 稀饭
xlfn 先发
xlfna 秀发
xlfni 香妃
xlfr 先锋
xlfx 心理分析
xlfxo 心理防线
xlga 香闺
xlge 选购
xlgh 笑个
xlgl 醒了过来
xlglu 新浪共享资料
xlgm 香瓜
xlgo 香干
xlgr 香锅
xlgs 新郎官
xlgt 香港
xlgv 洗了个澡
xlgw 香菇
xlgy 笑过
xlgyi 犀利哥
xlgyu 修理工
xlh 心里话
xlhb 先礼后兵
xlhd 笑话
xlhdo 心理活动
xlhdu 稀罕
xlhduo 先来后到
xlhf 小狼毫
xlhg 香火
xlhh 卸货
xlhhi 系列化
xlhj 选号
xlhja 序列号
xlhl 稀里哗啦
xlhm 先后
xlhn 选好
xlhp 香灰
xlht 先河
xlhti 香汗
xlhtie 锡林浩特
xlhtu 稀里糊涂
xlhw 香花
xlhwa 雪莲花
xljb 先机
xljbo 心理疾病
xljboe 小辣椒
xljbu 笑剧
xljc 心力交瘁
xljd 香肩
xljdu 先讲
xlje 先见
xljf 先决
xljg 香精
xljh 选集
xljha 箫剑
xlji 选辑
xljj 小鹿姐姐
xljk 心理健康
xljo 先进
xljs 选举
xljt 香江
xljto 心灵鸡汤
xljtu 新老交替
xljw 香蕉
xljx 熏鸡
xlk 小两口
xlkb 选框
xlkd 选课
xlkg 熏烤
xlkj 笑哭
xlkje 箱口
xlkk 迅雷看看
xlkn 先款
xlko 选刊
xlkp 选矿
xlkq 吸了口气
xlks 香客
xlksu 稀客
xlku 先看
xlkuu 笑看
xll 血淋淋
xllb 选录
xllc 笑脸
xllco 心路历程
xlle 秀丽
xllee 希拉里
xllf 香辣
xllg 香料
xllgi 香炉
xllgo 选料
xllgu 笑料
xllguo 稀烂
xllh 先例
xllhu 先令
xlll 箱笼
xllp 先烈
xlls 心理老师
xllu 先来
xllv 笑了
xllvo 选了
xllvoe 小鹿乱撞
xlm 心里面
xlmb 选民
xlmbu 先民
xlmd 心里没底
xlmg 秀美
xlmga 秀米
xlmgo 选美
xlmj 笑骂
xlmju 笑貌
xlmv 秀眉
xlmw 香茗
xlmx 心理描写
xln 小龙女
xlna 笑闹
xlnb 笑尿
xlnc 笑纳
xlnd 香农
xlnl 心理年龄
xlnt 香浓
xlntu 稀泥
xlny 香囊
xlp 小老婆
xlpb 笑屁
xlpd 选评
xlph 心理平衡
xlpj 洗脸盆
xlpt 选派
xlpy 选票
xlpyo 选配
xlpyoi 选聘
xlq 学龄前
xlqb 星罗棋布
xlqbo 斜拉桥
xlqc 先驱
xlqe 先遣
xlqeo 选曲
xlqg 先前
xlqi 选区
xlql 香气
xlqla 秀气
xlqle 泄了气
xlqlu 笑了起来
xlqlua 稀缺
xlqo 先秦
xlqoe 箱琴
xlqp 稀奇
xlqx 心理倾向
xlqy 选取
xlqyu 先期
xlrd 先让
xlrh 先人
xlrha 卸任
xlrho 选任
xlrj 选入
xlrm 心乱如麻
xlrs 笑容
xlrt 熏染
xlrv 血流如注
xlrvo 心劳日拙
xlrw 熙来攘往
xls 心理上
xlsb 稀松
xlsbu 先森
xlsc 心灵深处
xlsd 先说
xlsde 箱说
xlsdu 笑说
xlsduu 笑谁
xlse 香山
xlsee 血泪史
xlseu 先睡
xlsg 选送
xlsh 希腊神话
xlshi 相类似
xlsho 心领神会
xlsi 先是
xlsiu 夏令时
xlsj 稀释
xlsk 秀色
xlsku 笑煞
xlsl 先生
xlsle 牺牲
xlsn 笑声
xlsno 祥林嫂
xlsnu 先声
xlsp 笑死
xlsq 心灵手巧
xlsr 选上
xlst 香水
xlsta 秀水
xlstu 稀少
xlstue 先师
xlsu 选手
xlsv 心理素质
xlsvu 稀疏
xlsvuo 降龙十八掌
xlsy 稀世
xlsyu 洗脸刷牙
xlsyua 先世
xlt 线粒体
xltd 笑谈
xltdo 选调
xlte 信乐团
xlth 箱体
xlti 选题
xltj 泄露天机
xltl 香甜
xltm 巡逻艇
xltn 稀土
xltno 选填
xlto 先天
xltoo 熏天
xlts 先头
xltso 心里头
xltv 熏陶
xltx 选通
xltxo 小灵通
xlvb 心理准备
xlvbi 香樟
xlvbu 稀粥
xlvc 香脂
xlvci 香纸
xlvd 先祖
xlve 选中
xlvf 卸妆
xlvfa 卸装
xlvfi 香主
xlvfo 选座
xlvfu 先主
xlvg 笑着
xlvgi 香烛
xlvh 选自
xlvhi 香皂
xlvho 选做
xlvi 秀照
xlvj 先兆
xlvjo 悬梁自尽
xlvl 先知
xlvlo 心理治疗
xlvloi 选种
xlvloi 熏制
xlvm 希腊字母
xlvn 先走
xlvno 选址
xlvo 卸责
xlvp 选在
xlvr 选战
xlvro 选桌
xlvs 选字
xlvt 心理状态
xlvti 香泽
xlvto 选注
xlvu 选择
xlvuo 选摘
xlvuu 先哲
xlvv 箱子
xlvve 晓览制作
xlvw 熏蒸
xlvx 心理咨询
xlvy 卸载
xlvya 享乐主义
xlvyai 卸职
xlvyo 心理作用
xlvz 心理障碍
xlw 新浪网
xlwa 笑问
xlwb 新浪微博
xlwf 希腊文
xlwfe 写论文
xlwg 选为
xlwj 香味
xlwji 香吻
xlwo 先王
xlwq 新浪微群
xlws 闲来无事
xlwse 晓览外设
xlwso 选完
xlwt 心理问题
xlwte 吓了我一跳
xlx 心理学
xlxb 香榭
xlxbo 想了想
xlxboe 心里想
xlxc 新浪相册
xlxd 先心
xlxdo 心连心
xlxdu 笑谑
xlxf 狭路相逢
xlxh 选修
xlxi 笑星
xlxj 心理学家
xlxk 相联系
xlxl 笑笑
xlxle 行李箱
xlxli 香熏
xlxlo 熏香
xlxloa 选秀
xlxlu 笑了笑
xlxm 先行
xlxn 新郎新娘
xlxo 香型
xlxoo 选型
xlxq 想来想去
xlxqu 先贤
xlxque 乡里乡亲
xlxs 狭路相逢勇者胜
xlxv 罅隙
xlxw 香薰
xlxwi 香蕈
xlxy 选项
xlxya 卸下
xly 叙利亚
xlyb 选样
xlyc 先验
xlyd 笑语
xlyde 希腊雅典
xlydo 心里有底
xlye 笑曰
xlyeo 瞎了眼
xlyeu 笑眼
xlyf 笑意
xlyfo 选育
xlyfu 笑颜
xlyfue 笑言
xlyg 香烟
xlygo 心里有鬼
xlyi 秀雅
xlyk 选用
xlyka 秀逸
xlykai 先用
xlyku 笑迎
xlyl 心理压力
xlyo 先于
xlyoi 香艳
xlyp 先有
xlypu 稀有
xlypue 笑靥
xlyq 小撸怡情
xlyqu 吸了一口气
xlys 心理医生
xlyso 心里有数
xlysu 训练有素
xlyt 吓了一跳
xlyte 吓了一大跳
xlyti 香油
xlyw 香芋
xlywu 夏令营
xlywue 训练营
xlyxu 先予
xlyy 先要
xlyyo 心理阴影
xlyyu 笑脸盈盈
xlzh 笑傲
xlzs 心理暗示
xlzsi 香案
xmb 想明白
xmbb 小米笔记本
xmbd 朽木不雕
xmbde 朽木不可雕
xmbf 小卖部
xmbp 行不
xmbv 血脉贲张
xmby 羡慕不已
xmbye 朽木不可雕也
xmcb 小米插线板
xmci 行车
xmcl 行程
xmcm 行船
xmcs 舷窗
xmcy 行刺
xmcyi 刑满出狱
xmd 相矛盾
xmdb 鲜明对比
xmdbo 小米电饭煲
xmdd 相矛盾的
xmdo 行动
xmds 小米电视
xmdx 厦门大学
xmfd 行房
xmfh 项目符号
xmfhe 项目符号和编号
xmfn 须发
xmfv 迅猛发展
xmfve 血脉偾张
xmgh 小马过河
xmgl 项目管理
xmgs 行宫
xmh 笑面虎
xmhc 徐缓
xmhe 行贿
xmho 循环
xmht 徐汇
xmhv 项目合作
xmhvo 小米盒子
xmjb 须眉交白
xmjbi 徙居
xmjc 须经
xmjce 行经
xmjd 行军
xmjf 行将
xmjfe 须将
xmjg 性命交关
xmjh 羡慕嫉妒恨
xmjl 项目经理
xmjm 行径
xmjo 行进
xmjq 小米加步枪
xmju 衔接
xmjy 项目经验
xmk 校门口
xmkb 行楷
xmkh 下马看花
xmkj 西门口
xmks 熊猫看书
xmku 须看
xmky 徐克
xml 心目里
xmlb 行李
xmlc 小马拉大车
xmld 行礼
xmlh 循例
xmlj 行路
xmlq 小米路由器
xmls 喜马拉雅山
xmlt 小米论坛
xmlu 徐来
xmlv 行了
xmly 喜马拉雅
xmm 小妹妹
xmmb 须弥
xmme 笑眯眯
xmmj 行吗
xmmp 徐码
xmmv 须眉
xmn 洗面奶
xmnb 性命难保
xmnd 禧玛诺
xmnn 徐娘
xmny 行囊
xmpb 小米平板
xmpc 行骗
xmpp 相貌平平
xmpv 瞎猫碰上死耗子
xmq 西门庆
xmqj 迅猛前进
xmql 行乞
xmqs 行窃
xmqsu 徇情
xmr 席慕蓉
xmrh 行人
xmrj 惜墨如金
xmrk 欣然
xmry 须髯
xms 席梦思
xmsc 行驶
xmsce 行书
xmse 行署
xmsf 刑满释放
xmsfe 厦门市
xmsfu 徐码输入法
xmsg 行善
xmsh 行使
xmsho 小米手环
xmsj 消磨时间
xmsjo 小米手机
xmsk 行色
xmsl 徇私
xmsla 卸磨杀驴
xmsn 循声
xmsne 西敏寺
xmsw 欣赏
xmsx 熊猫烧香
xmsy 行事
xmt 新马泰
xmtb 舷梯
xmtc 小米体重秤
xmtr 衔铁
xmts 行头
xmtt 相貌堂堂
xmv 心目中
xmvb 小米粥
xmvc 项目组
xmvd 心目中的
xmve 徐峥
xmvf 行装
xmvfa 荨麻疹
xmvg 徐州
xmvgu 循着
xmvh 新民主主义社会
xmvj 行踪
xmvjo 小米之家
xmvl 须知
xmvm 新民主主义革命
xmvn 行走
xmvp 须在
xmvr 行止
xmvu 小拇指
xmvv 西门子
xmvvo 瞎猫撞上了死耗子
xmvy 行政
xmvye 行者
xmvyu 新民主主义
xmw 下马威
xmwa 欣闻
xmwb 欣慰
xmwbu 新民晚报
xmwd 邪门歪道
xmwf 行文
xmwg 行为
xmxf 循序
xmxg 欣羡
xmxgu 新墨西哥
xmxh 须向
xmxi 行星
xmxj 行凶
xmxl 须先
xmxle 血脉相连
xmxm 徐徐
xmxn 欣喜
xmxnu 欣幸
xmxo 行刑
xmxr 行销
xmxy 像模像样
xmxyi 喜眉笑眼
xmy 小蛮腰
xmyd 小米移动
xmye 须由
xmyg 性命攸关
xmygo 小绵羊
xmyh 须臾
xmyi 行医
xmyie 须与
xmyiee 行辕
xmyj 蓄谋已久
xmyjo 信马由缰
xmyl 心明眼亮
xmyn 幸免于难
xmyp 须有
xmys 欣悦
xmyv 心满意足
xmyy 须要
xmyye 虾米音乐
xmyyo 小米移动电源
xmzj 行啊
xmzu 须按
xnbf 西南部
xnbl 徐娘半老
xnbr 喜悲
xnbs 喜怒不形于色
xnbu 喜报
xnc 新农村
xnco 嬉春
xncp 幸存
xncx 西南财经大学
xnd 学年度
xndg 喜道
xndj 絮叨
xndji 虚拟打印机
xndk 嫌多
xndm 幸得
xndmu 性虐待
xndv 鲜嫩多汁
xnf 西南风
xnfd 幸福
xnfg 嫌烦
xnfk 嫌犯
xnfn 媳妇
xng 小奶狗
xnge 嫌贵
xngp 喜感
xngq 虚拟光驱
xngs 香农公式
xnh 小女孩
xnhb 虚拟货币
xnhh 幸会
xnhhi 虚拟化
xnhn 幸好
xnhni 喜好
xnhnu 新年好
xnhv 小男孩
xnhw 喜获
xnhwo 幸获
xnhx 喜欢
xnj 虚拟机
xnjb 喜剧
xnjc 喜结
xnjj 小农经济
xnjji 虚拟经济
xnjo 娴静
xnjt 喜酒
xnkl 新年快乐
xnko 幸亏
xnku 喜看
xnl 性能力
xnld 西南联大
xnle 嫌累
xnlk 喜乐
xnly 喜联
xnm 小奶猫
xnmk 姓名
xnmko 幸免
xnn 小内内
xnna 嬉闹
xnnn 喜怒
xnnni 喜娘
xnnx 嫌难
xnpe 喜帕
xnpn 嬉皮
xnq 吸奶器
xnqf 嫌弃
xnqfi 喜庆
xnql 喜气
xnqli 喜迁
xnqr 喜钱
xnqy 喜鹊
xnr 小女人
xnrh 喜人
xns 小女生
xnsf 娴熟
xnsfe 西宁市
xnsj 姓啥
xnsk 姓氏
xnski 喜色
xnst 嫌少
xnste 嬉水
xnsy 喜事
xnsyo 幸事
xnsyou 幸甚
xnte 喜帖
xntg 喜糖
xnv 新娘子
xnvc 嫌脏
xnve 贤内助
xnvf 絮状
xnvj 虚拟主机
xnvs 喜字
xnvx 西南政法大学
xnw 校内网
xnwa 喜闻
xnwc 喜怒无常
xnwm 熹微
xnwo 幸未
xnwoo 幸无
xnxd 喜讯
xnxf 喜新
xnxg 心脑血管
xnxl 嬉笑
xnxlu 馨香
xnxluo 新娘新郎
xnxn 幸喜
xnxv 嫌隙
xnxx 嬉戏
xnyd 絮语
xnye 幸遇
xnyi 娴雅
xnyk 嫌疑
xnyki 喜迎
xnyl 喜筵
xnyo 幸运
xnyq 虚拟仪器
xnyqi 虚拟语气
xnyr 小鸟依人
xnys 喜悦
xnyse 血浓于水
xnysi 喜宴
xnysu 新年伊始
xnyy 喜雨
xnzc 喜怒哀愁
xnzj 喜爱
xnzl 喜怒哀乐
xnzp 幸而
xnzy 嫌恶
xnzyi 喜恶
xobf 形变
xobfi 刑部
xobu 现报
xocf 瑕疵
xocg 现炒
xocn 现场
xocni 刑场
xocp 形成
xocpi 现存
xocpio 现成
xocr 现钞
xocv 现出
xocvi 现丑
xocx 形参
xodg 形单
xodh 现代
xofd 现房
xofe 刑罚
xoft 刑法
xogr 型钢
xohe 形骸
xohh 现货
xohj 型号
xohn 形婚
xoht 现汉
xojb 现居
xojc 现结
xoje 刑具
xojf 现就
xojfu 形迹
xojh 现今
xojhi 现价
xojm 形近
xojo 璇玑
xojr 现金
xoju 刑拘
xojw 刑警
xokf 现况
xokn 现款
xoky 刑克
xolb 现楼
xolm 刑律
xolx 刑戮
xomj 形貌
xomk 刑名
xomp 形码
xomt 刑满
xone 型男
xonl 现年
xopf 形旁
xoqr 现钱
xoqy 刑期
xoqyi 现期
xorh 现任
xorn 形如
xors 形容
xosd 形神
xosdi 刑诉
xosh 现身
xoshu 形似
xosi 形式
xosii 现时
xosk 形色
xosn 形声
xoss 现实
xosu 形势
xosy 刑事
xosyi 现世
xote 形同
xoth 形体
xoto 刑天
xotp 形态
xotx 邢台
xovf 现状
xovfu 形状
xovh 刑侦
xovl 形制
xovp 现在
xovy 现职
xowg 现为
xoxb 形相
xoxd 刑讯
xoxh 形像
xoxk 现象
xoxku 形象
xoxm 现行
xoxo 现形
xoyb 现已
xoye 现眼
xoyf 形意
xoyfu 形音
xoyi 形影
xoyk 现用
xoyki 刑狱
xoym 现役
xoyp 现有
xoyx 现予
xpbc 笑贫不笑娼
xpbf 雄辩
xpbh 雄兵
xpbu 雄霸
xpcd 夏初
xpce 夏虫
xpcr 雄雌
xpcu 橡皮擦
xpcw 咸菜
xpcy 雄才
xpcyu 夏朝
xpdg 殉道
xpdh 夏代
xpdk 血盆大口
xpdp 雄大
xpdt 咸淡
xpdv 咸蛋
xpdvu 笑破肚子
xpfc 矽肺
xpfd 厢房
xpfh 新品发布会
xpfk 雄风
xpfku 夏风
xpfn 雄飞
xpfo 咸丰
xpg 小苹果
xpge 殉国
xpgk 戌狗
xpgn 硒鼓
xpgr 矽钢
xpgy 袭过
xph 小屁孩
xphh 夏侯
xphhi 硝化
xphp 雄厚
xpht 雄浑
xphv 小屁孩子
xphvo 小破孩子
xphvoa 小破孩
xphw 夏花
xphwu 雄花
xphy 雄黄
xpj 橡皮筋
xpjb 雄居
xpjbu 雄杰
xpje 雄峻
xpjh 雄健
xpjj 雄踞
xpjl 夏季
xpjo 袭击
xpjw 袭警
xpjwu 殉节
xpjx 雄鸡
xpjxu 雄劲
xpjy 硝基
xpl 下坡路
xpld 吓破了胆
xplf 雄鹿
xplg 夏粮
xplh 夏令
xpll 夏利
xplp 夏历
xplu 袭来
xpm 相媲美
xpma 厦门
xpme 夏眠
xpmo 夏末
xpn 橡皮泥
xpnr 细皮嫩肉
xpns 咸宁
xpnx 殉难
xpp 香飘飘
xppg 夏普
xppj 香喷喷
xpqh 心平气和
xpql 夏秋
xpqn 雄起
xpqs 殉情
xpqy 袭取
xprh 袭人
xpri 夏日
xpru 袭扰
xprw 雄蕊
xps 嬉皮士
xpsf 夏商
xpsfu 夏熟
xpsi 戌时
xpsk 雄狮
xpsr 袭上
xpst 咸水
xpsti 咸湿
xpstu 雄师
xpsv 夏收
xpsw 咸蒜
xpsy 硝酸
xpte 雄图
xpto 夏天
xptv 小平同志
xpv 芯片组
xpvf 雄壮
xpvfu 夏装
xpvfua 雄姿
xpvi 夏至
xpvw 殉葬
xpvy 殉职
xpw 小品文
xpwh 雄伟
xpwj 咸味
xpwn 夏娃
xpwo 雄武
xpwp 雄威
xpxc 袭胸
xpxd 雄心
xpxe 雄县
xpxl 嘻皮笑脸
xpxle 嬉皮笑脸
xpxs 雄性
xpy 小朋友
xpyf 雄鹰
xpyfu 夏夜
xpyg 硝烟
xpyk 咸鱼
xpyko 袭用
xpym 夏衍
xpyp 小盆友
xpys 小便宜
xpyv 咸阳
xpyy 夏雨
xpzf 嫌贫爱富
xpzs 雄安
xqb 学前班
xqbh 心情不好
xqby 相去不远
xqc 小汽车
xqcb 想清楚
xqci 贤臣
xqcj 小泉彩
xqcl 小泉纯一郎
xqcy 贤才
xqd 先遣队
xqdg 贤弟
xqdm 贤德
xqdp 贤达
xqds 西气东输
xqdv 星球大战
xqdy 心情短语
xqfd 享清福
xqfg 血气方刚
xqfl 乡亲父老
xqft 血气沸腾
xqg 性器官
xqgf 兴趣广泛
xqgg 稀奇古怪
xqgh 小气鬼
xqh 瞎起哄
xqho 贤慧
xqhy 贤惠
xqj 星期几
xqjd 寻秦记
xqjf 辛弃疾
xqjk 弦切角
xqjx 吸取教训
xqjy 学前教育
xqjyi 虚情假意
xqk 向前看
xql 想起了
xqld 辛勤劳动
xqldi 贤良
xqlf 星期六
xqlfu 许其亮
xqli 需求量
xqlj 小桥流水人家
xqll 想起来了
xqllo 小巧玲珑
xqlm 贤妻良母
xqlu 想起来
xqluo 熊庆来
xqlv 下去了
xqm 乡亲们
xqmi 贤明
xqn 下丘脑
xqnl 小青年
xqnp 想起那天夕阳下的奔跑
xqnx 贤能
xqpb 香气扑鼻
xqpd 戏曲频道
xqq 西青区
xqqi 贤妻
xqqk 小拳拳捶你胸口
xqr 星期日
xqrh 贤人
xqs 星期三
xqsd 下情上达
xqse 星期四
xqsl 携起手来
xqsn 贤士
xqss 兴趣是最好的老师
xqst 贤淑
xqsy 相去甚远
xqt 星期天
xqv 小圈子
xqvh 贤侄
xqvr 性情中人
xqvu 贤哲
xqvy 贤者
xqvyu 先驱者
xqw 星期五
xqwf 徇情枉法
xqwj 相去无几
xqx 新气象
xqxf 小清新
xqxg 休戚相关
xqxh 性取向
xqxn 贤婿
xqxno 小确幸
xqxz 相亲相爱
xqy 星期一
xqyc 想起一出是一出
xqyg 休戚与共
xqyv 闲情逸致
xqyy 喜气洋洋
xqz 星期二
xqzh 兴趣爱好
xqzr 兴趣盎然
xrb 小日本
xrbb 虚标
xrbbu 先人板板
xrbd 新人报到
xrbh 锡伯
xrbl 锡箔
xrbo 锈斑
xrbs 显然不是
xrbu 虚报
xrc 形容词
xrcd 虚词
xrcl 虚辞
xrd 洗染店
xrdb 轩然大波
xrdf 虚度
xrdg 心如刀割
xrdj 心如刀绞
xrds 旭日东升
xrdv 小人得志
xrdy 欣然答应
xrff 想入非非
xrfm 血肉丰满
xrft 虚浮
xrg 小人国
xrgb 虚构
xrgf 虚高
xrgh 些个
xrh 雪绒花
xrhc 虚幻
xrhd 销户
xrhf 血肉横飞
xrhg 虚火
xrhgi 虚焊
xrhh 销毁
xrhhi 虚化
xrhhie 虚华
xrhhii 销货
xrhi 虚晃
xrhj 先人后己
xrhji 销号
xrhl 心如火燎
xrho 销魂
xrhoi 虚耗
xrhs 虚怀
xrht 虚汗
xrj 现如今
xrjf 锈迹
xrjh 虚假
xrjhi 销假
xrjhio 虚焦
xrjr 锡金
xrjs 欣然接受
xrjsi 虚惊
